IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
59.166.0.4,12482,149.171.126.2,5190,6,0.0,1272,2572,16,18,27,419,0,Benign
59.166.0.5,60339,149.171.126.0,80,6,7.0,1684,10168,14,18,27,1397,0,Benign
59.166.0.9,44546,149.171.126.8,111,17,0.0,568,320,4,4,0,0,0,Benign
59.166.0.9,28429,149.171.126.1,56150,6,36.0,2542,21450,40,42,27,11,0,Benign
175.45.176.3,33337,149.171.126.19,30790,6,0.0,88,0,2,0,2,0,0,Benign
175.45.176.3,61152,149.171.126.14,80,6,7.0,892,336,10,8,19,1183,1,Exploits
59.166.0.2,21427,149.171.126.3,59532,6,36.0,3614,50036,60,62,27,32,0,Benign
59.166.0.5,4102,149.171.126.9,5190,6,0.0,1470,1728,22,14,27,0,0,Benign
59.166.0.1,26428,149.171.126.5,21,6,1.0,2934,3742,52,54,27,682,0,Benign
59.166.0.4,32764,149.171.126.9,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.8,16475,149.171.126.9,53,17,5.0,132,164,2,2,0,1,0,Benign
59.166.0.1,23657,149.171.126.5,21726,6,0.0,4862,82782,84,86,27,0,0,Benign
59.166.0.8,54257,149.171.126.2,28366,17,0.0,520,304,4,4,0,0,0,Benign
59.166.0.9,52529,149.171.126.7,6881,6,0.0,1540,1644,16,18,27,0,0,Benign
59.166.0.6,11022,149.171.126.8,64665,6,0.0,320,1902,6,8,27,2,0,Benign
59.166.0.8,53167,149.171.126.5,38395,6,0.0,424,8824,8,12,27,218,0,Benign
59.166.0.7,50635,149.171.126.1,29033,6,36.0,2230,14740,34,36,27,13,0,Benign
175.45.176.0,57647,149.171.126.11,111,6,11.0,552,336,10,8,19,3916,1,Reconnaissance
59.166.0.6,53742,149.171.126.1,61834,6,0.0,8928,320,14,6,27,224,0,Benign
59.166.0.3,36066,149.171.126.2,17042,6,36.0,3182,36682,52,56,27,150,0,Benign
59.166.0.0,6607,149.171.126.6,25,6,3.0,37232,3380,52,42,27,984,0,Benign
59.166.0.7,30756,149.171.126.8,29428,6,0.0,4408,2560,18,20,27,0,0,Benign
59.166.0.4,31483,149.171.126.3,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.5,29945,149.171.126.4,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.0,29320,149.171.126.7,57712,6,0.0,4344,3080,28,30,27,4294952,0,Benign
59.166.0.4,49132,149.171.126.4,30899,6,0.0,3390,41228,56,58,27,0,0,Benign
59.166.0.1,47480,149.171.126.1,32230,6,36.0,2438,19242,38,40,27,14,0,Benign
59.166.0.0,27711,149.171.126.8,26432,6,0.0,4808,3080,28,30,27,0,0,Benign
59.166.0.2,8118,149.171.126.5,25,6,3.0,37508,3276,52,40,27,277,0,Benign
59.166.0.4,39500,149.171.126.2,6881,6,0.0,1540,1644,16,18,27,0,0,Benign
59.166.0.2,15828,149.171.126.7,80,6,7.0,1580,10168,12,18,27,1053,0,Benign
59.166.0.3,17038,149.171.126.0,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.9,38641,149.171.126.7,5190,6,0.0,1958,2308,22,24,27,24,0,Benign
59.166.0.0,3281,149.171.126.1,22,6,92.0,5928,8010,62,58,27,0,0,Benign
175.45.176.3,33047,149.171.126.19,179,6,13.0,778,804,14,14,19,780,0,Benign
59.166.0.6,8279,149.171.126.6,53200,17,11.0,512,304,4,4,0,1,0,Benign
59.166.0.2,27631,149.171.126.0,48182,6,0.0,424,8824,8,12,27,633,0,Benign
59.166.0.4,29225,149.171.126.8,46800,6,0.0,2854,30136,46,48,27,0,0,Benign
59.166.0.3,22418,149.171.126.0,53,17,5.0,146,178,2,2,0,1,0,Benign
175.45.176.1,0,149.171.126.10,0,159,0.0,200,0,2,0,0,0,1,Backdoor
59.166.0.7,21801,149.171.126.7,5190,6,0.0,3744,19084,48,52,27,120,0,Benign
59.166.0.0,62780,149.171.126.0,143,6,4.0,7806,15616,122,126,27,0,0,Benign
59.166.0.2,9712,149.171.126.5,42386,6,0.0,320,1880,6,8,27,45,0,Benign
59.166.0.7,49208,149.171.126.4,31605,17,0.0,520,304,4,4,0,0,0,Benign
59.166.0.5,41887,149.171.126.9,44287,6,0.0,8928,320,14,6,27,242,0,Benign
59.166.0.3,11147,149.171.126.0,6881,6,37.0,13558,548216,236,438,27,1500,0,Benign
59.166.0.6,45943,149.171.126.0,34200,6,0.0,424,8824,8,12,27,1498,0,Benign
175.45.176.0,53906,149.171.126.13,8089,6,0.0,160,80,4,2,18,470,0,Benign
59.166.0.5,40522,149.171.126.7,39246,6,0.0,2766,27392,44,46,27,0,0,Benign
59.166.0.8,25856,149.171.126.4,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.1,50017,149.171.126.7,54118,17,11.0,552,304,4,4,0,2,0,Benign
59.166.0.6,32407,149.171.126.7,31132,6,36.0,2230,15236,34,36,27,12,0,Benign
59.166.0.0,13731,149.171.126.8,53,17,5.0,146,178,2,2,0,2,0,Benign
59.166.0.6,61407,149.171.126.8,58360,6,36.0,2958,32368,48,50,27,22,0,Benign
59.166.0.9,35479,149.171.126.7,21,6,1.0,2934,3738,52,54,27,863,0,Benign
59.166.0.0,29775,149.171.126.8,80,6,7.0,1580,10168,12,18,27,1021,0,Benign
59.166.0.0,55203,149.171.126.3,23415,6,36.0,2854,30654,46,48,27,53,0,Benign
59.166.0.6,60215,149.171.126.2,55166,6,0.0,2958,32586,48,50,27,0,0,Benign
59.166.0.5,28459,149.171.126.6,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.9,8681,149.171.126.8,6881,6,37.0,13870,548216,242,438,27,6984,0,Benign
59.166.0.5,50373,149.171.126.8,53,17,0.0,132,164,2,2,0,0,0,Benign
59.166.0.8,36806,149.171.126.1,36331,6,36.0,2334,14816,36,36,27,25,0,Benign
59.166.0.3,10287,149.171.126.5,46034,6,36.0,5174,86792,90,92,27,176,0,Benign
59.166.0.7,36191,149.171.126.1,143,6,4.0,7812,15362,122,126,27,3083,0,Benign
59.166.0.6,58457,149.171.126.6,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.4,57755,149.171.126.1,53,17,0.0,130,162,2,2,0,0,0,Benign
59.166.0.9,26480,149.171.126.2,21,6,1.0,2934,3634,52,53,27,0,0,Benign
59.166.0.5,59174,149.171.126.4,5190,6,0.0,1244,2574,16,18,27,0,0,Benign
59.166.0.9,23642,149.171.126.1,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.6,14787,149.171.126.5,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.6,33761,149.171.126.0,143,6,4.0,7814,15476,122,126,27,0,0,Benign
59.166.0.1,60383,149.171.126.0,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.7,27719,149.171.126.3,6881,6,37.0,1540,1644,16,18,27,158,0,Benign
59.166.0.6,28416,149.171.126.1,55757,17,11.0,544,304,4,4,0,36,0,Benign
59.166.0.6,1163,149.171.126.3,22,6,92.0,9400,12298,106,114,27,658,0,Benign
59.166.0.2,25200,149.171.126.3,26919,6,0.0,2542,23278,40,42,27,0,0,Benign
175.45.176.2,0,149.171.126.17,0,122,0.0,200,0,2,0,0,0,1,Exploits
59.166.0.9,15796,149.171.126.2,25,6,3.0,37216,3380,52,42,27,22,0,Benign
59.166.0.6,36251,149.171.126.8,13365,6,36.0,4550,69922,78,80,27,33,0,Benign
59.166.0.9,29607,149.171.126.3,5190,6,0.0,3848,19084,50,52,27,117,0,Benign
59.166.0.3,17797,149.171.126.0,37380,6,36.0,3614,49036,60,62,27,41,0,Benign
59.166.0.1,34135,149.171.126.6,40907,6,36.0,3302,35712,54,56,27,18,0,Benign
59.166.0.4,55385,149.171.126.4,6881,6,0.0,1540,1644,16,18,27,0,0,Benign
59.166.0.4,2917,149.171.126.8,5190,6,0.0,1920,4416,22,26,27,296,0,Benign
59.166.0.2,40893,149.171.126.3,41576,6,0.0,2438,20006,38,40,27,0,0,Benign
175.45.176.2,55022,149.171.126.16,520,17,0.0,104,0,2,0,0,0,0,Benign
175.45.176.1,62103,149.171.126.17,179,6,13.0,522,256,10,6,19,681,0,Benign
59.166.0.2,12810,149.171.126.4,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.3,51254,149.171.126.2,57600,6,0.0,3598,48874,60,62,27,0,0,Benign
59.166.0.0,46156,149.171.126.5,80,6,7.0,1684,10168,14,18,27,1085,0,Benign
59.166.0.7,33899,149.171.126.1,6881,6,37.0,13246,548216,230,438,27,1086,0,Benign
59.166.0.3,17804,149.171.126.9,111,17,11.0,568,320,4,4,0,4,0,Benign
59.166.0.7,31094,149.171.126.7,5190,6,0.0,1958,2412,22,26,27,0,0,Benign
59.166.0.4,31619,149.171.126.4,57076,6,36.0,4862,81270,84,86,27,103,0,Benign
59.166.0.0,2880,149.171.126.2,5190,6,0.0,1064,2260,12,12,27,4,0,Benign
59.166.0.6,36675,149.171.126.8,5190,6,0.0,2262,1918,26,20,27,7,0,Benign
59.166.0.7,47239,149.171.126.1,80,6,7.0,1040,822,8,10,27,18,0,Benign
59.166.0.9,12540,149.171.126.0,10282,6,36.0,2230,14994,34,36,27,8,0,Benign
59.166.0.5,13250,149.171.126.3,80,6,7.0,1684,10168,14,18,27,1138,0,Benign
59.166.0.1,13424,149.171.126.8,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.7,11851,149.171.126.6,80,6,7.0,1038,820,8,10,27,3,0,Benign
59.166.0.2,18603,149.171.126.6,16577,6,36.0,2958,33044,48,50,27,25,0,Benign
59.166.0.2,9804,149.171.126.3,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.6,44406,149.171.126.0,42722,6,36.0,2542,22072,40,42,27,14,0,Benign
59.166.0.5,33604,149.171.126.9,29132,17,11.0,528,304,4,4,0,1,0,Benign
175.45.176.1,30316,149.171.126.18,179,6,13.0,598,336,10,8,19,1228,0,Benign
59.166.0.7,36785,149.171.126.7,5190,6,0.0,1036,2262,12,12,27,5,0,Benign
59.166.0.3,13177,149.171.126.8,22,6,92.0,6032,8010,64,58,27,0,0,Benign
59.166.0.3,65138,149.171.126.7,24160,6,0.0,320,1930,6,8,27,46,0,Benign
59.166.0.9,19370,149.171.126.7,53,17,0.0,130,162,2,2,0,0,0,Benign
59.166.0.2,31433,149.171.126.2,80,6,7.0,1580,10168,12,18,27,1006,0,Benign
59.166.0.3,1745,149.171.126.0,80,6,7.0,1580,10168,12,18,27,1031,0,Benign
59.166.0.7,58747,149.171.126.0,65009,6,36.0,4966,79236,86,86,27,160,0,Benign
59.166.0.4,18786,149.171.126.0,36338,6,36.0,3598,46566,60,62,27,64,0,Benign
59.166.0.8,48943,149.171.126.6,6881,6,0.0,9298,359002,158,292,27,0,0,Benign
59.166.0.3,30542,149.171.126.3,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.0,9947,149.171.126.4,62979,6,36.0,4550,74188,78,80,27,34,0,Benign
59.166.0.1,11847,149.171.126.7,39426,6,36.0,4238,61238,72,74,27,62,0,Benign
59.166.0.6,56573,149.171.126.7,80,6,7.0,19098,1087890,358,746,27,7609,0,Benign
59.166.0.4,57859,149.171.126.7,54905,6,36.0,3598,47460,60,62,27,67,0,Benign
59.166.0.2,4504,149.171.126.6,3011,6,36.0,3390,42510,56,58,27,75,0,Benign
59.166.0.2,22882,149.171.126.8,20624,17,11.0,536,304,4,4,0,1,0,Benign
59.166.0.6,9754,149.171.126.0,80,6,7.0,1580,10168,12,18,27,1006,0,Benign
59.166.0.0,37164,149.171.126.3,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.4,14933,149.171.126.9,80,6,7.0,1684,10168,14,18,27,0,0,Benign
59.166.0.2,62678,149.171.126.3,15708,17,11.0,528,304,4,4,0,1,0,Benign
59.166.0.5,43470,149.171.126.6,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.7,17073,149.171.126.7,6881,6,37.0,13870,548216,242,438,27,7462,0,Benign
59.166.0.5,63644,149.171.126.6,5190,6,0.0,2054,2478,22,24,27,6,0,Benign
59.166.0.9,13693,149.171.126.1,111,17,11.0,568,320,4,4,0,4,0,Benign
59.166.0.2,9648,149.171.126.1,80,6,7.0,1580,10168,12,18,27,1004,0,Benign
59.166.0.3,8002,149.171.126.8,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.0,14526,149.171.126.5,53,17,5.0,146,178,2,2,0,0,0,Benign
59.166.0.2,2248,149.171.126.7,5190,6,0.0,1036,2262,12,12,27,4,0,Benign
59.166.0.2,41019,149.171.126.6,80,6,7.0,1684,10168,14,18,27,1097,0,Benign
59.166.0.3,43638,149.171.126.5,6283,6,36.0,2766,26160,44,46,27,23,0,Benign
59.166.0.6,12032,149.171.126.5,25,6,3.0,37262,3380,52,42,27,24,0,Benign
59.166.0.2,37179,149.171.126.9,60848,6,0.0,320,1884,6,8,27,0,0,Benign
59.166.0.3,62643,149.171.126.7,34456,6,36.0,3390,44988,56,58,27,21,0,Benign
59.166.0.5,49070,149.171.126.0,80,6,7.0,1684,10168,14,18,27,1072,0,Benign
59.166.0.4,16985,149.171.126.4,5190,6,0.0,1944,2142,22,22,27,0,0,Benign
59.166.0.6,56819,149.171.126.8,27328,6,36.0,4238,60964,72,74,27,38,0,Benign
59.166.0.1,21491,149.171.126.5,6881,6,37.0,1540,1644,16,18,27,19,0,Benign
59.166.0.4,11426,149.171.126.6,5190,6,0.0,1036,2262,12,12,27,4,0,Benign
59.166.0.7,4158,149.171.126.3,52849,6,0.0,2854,30136,46,48,27,0,0,Benign
59.166.0.0,27054,149.171.126.5,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.2,55662,149.171.126.3,6881,6,37.0,12934,548216,224,438,27,1560,0,Benign
175.45.176.0,20129,149.171.126.12,1723,6,115.0,744,256,10,6,19,671,1,Fuzzers
59.166.0.2,8988,149.171.126.4,80,6,7.0,1684,10168,14,18,27,1206,0,Benign
59.166.0.6,15238,149.171.126.1,41290,6,36.0,4014,60840,68,70,27,306,0,Benign
59.166.0.9,3348,149.171.126.3,49286,17,11.0,528,304,4,4,0,1,0,Benign
175.45.176.0,18549,149.171.126.18,25,6,3.0,283894,2816,234,50,27,1710,1,Exploits
59.166.0.4,26322,149.171.126.5,24682,6,11.0,4104,2976,26,28,27,311,0,Benign
59.166.0.8,22889,149.171.126.9,80,6,7.0,1580,10168,12,18,27,0,0,Benign
175.45.176.2,43503,149.171.126.15,64388,17,0.0,2986,776,2,2,0,400,1,Exploits
59.166.0.7,41763,149.171.126.1,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.6,16999,149.171.126.7,80,6,7.0,1684,10168,14,18,27,1303,0,Benign
59.166.0.0,33190,149.171.126.9,31874,6,11.0,4888,3080,28,30,27,374,0,Benign
59.166.0.6,56623,149.171.126.5,21084,17,11.0,536,304,4,4,0,1,0,Benign
59.166.0.3,7460,149.171.126.5,80,6,7.0,1684,10168,14,18,27,0,0,Benign
59.166.0.7,16564,149.171.126.9,111,17,11.0,568,312,4,4,0,4,0,Benign
59.166.0.4,50295,149.171.126.4,80,6,7.0,1684,10168,14,18,27,1011,0,Benign
59.166.0.6,62495,149.171.126.9,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.7,59316,149.171.126.7,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.4,16883,149.171.126.3,34392,6,0.0,4014,57836,68,70,27,0,0,Benign
59.166.0.8,46271,149.171.126.3,48596,6,0.0,8928,320,14,6,27,1665,0,Benign
59.166.0.6,23784,149.171.126.4,6881,6,37.0,13142,548216,228,438,27,2214,0,Benign
59.166.0.6,26342,149.171.126.7,61108,6,36.0,4222,61786,72,74,27,30,0,Benign
175.45.176.2,64089,149.171.126.17,58243,6,175.0,352,848,8,8,19,313,1,Exploits
59.166.0.0,29808,149.171.126.2,38188,17,11.0,544,304,4,4,0,1,0,Benign
59.166.0.7,49606,149.171.126.5,6881,6,37.0,12900,539160,224,428,27,741,0,Benign
59.166.0.6,24623,149.171.126.6,6881,6,37.0,1540,1644,16,18,27,29,0,Benign
59.166.0.6,10328,149.171.126.5,10427,6,36.0,2854,31444,46,48,27,23,0,Benign
59.166.0.4,63292,149.171.126.9,111,17,11.0,568,304,4,4,0,4,0,Benign
59.166.0.2,24390,149.171.126.9,58462,6,0.0,3614,50192,60,62,27,0,0,Benign
59.166.0.0,30116,149.171.126.6,80,6,7.0,1684,10168,14,18,27,0,0,Benign
59.166.0.3,55581,149.171.126.0,25,6,3.0,37190,3380,52,42,27,0,0,Benign
59.166.0.6,33298,149.171.126.2,50461,6,36.0,2558,23532,40,42,27,51,0,Benign
59.166.0.3,13651,149.171.126.8,40013,6,11.0,4192,2664,22,22,27,171,0,Benign
59.166.0.5,7625,149.171.126.0,21,6,1.0,2934,3742,52,54,27,837,0,Benign
59.166.0.2,24673,149.171.126.3,25,6,3.0,37850,3380,54,42,27,0,0,Benign
59.166.0.4,6786,149.171.126.8,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.8,54312,149.171.126.4,111,17,11.0,568,320,4,4,0,123,0,Benign
59.166.0.6,36665,149.171.126.5,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.7,49452,149.171.126.7,46116,6,36.0,2438,19860,38,40,27,13,0,Benign
59.166.0.5,25388,149.171.126.7,59418,6,36.0,3390,42312,56,58,27,80,0,Benign
59.166.0.9,55681,149.171.126.1,26353,6,36.0,2334,16734,36,38,27,20,0,Benign
59.166.0.5,18135,149.171.126.8,37834,6,36.0,4238,64898,72,74,27,131,0,Benign
59.166.0.8,17342,149.171.126.2,80,6,7.0,1580,10168,12,18,27,0,0,Benign
175.45.176.2,30941,149.171.126.12,111,17,11.0,168,0,2,0,0,0,1,Reconnaissance
59.166.0.0,20298,149.171.126.5,80,6,7.0,17850,1052552,334,721,27,4294920,0,Benign
59.166.0.0,41377,149.171.126.3,14872,17,11.0,528,304,4,4,0,35,0,Benign
59.166.0.8,47349,149.171.126.8,54639,17,11.0,512,304,4,4,0,1,0,Benign
59.166.0.4,26941,149.171.126.1,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.9,47728,149.171.126.3,52995,6,36.0,3806,52378,64,66,27,26,0,Benign
175.45.176.1,19691,149.171.126.15,514,17,17.0,1488,0,2,0,0,0,0,Benign
59.166.0.8,28359,149.171.126.0,111,17,11.0,568,304,4,4,0,4,0,Benign
59.166.0.9,5246,149.171.126.3,2818,6,36.0,2974,33374,48,50,27,16,0,Benign
59.166.0.5,21075,149.171.126.8,63261,6,0.0,2438,18678,38,40,27,0,0,Benign
59.166.0.1,26526,149.171.126.8,57320,17,11.0,512,304,4,4,0,73,0,Benign
59.166.0.0,8181,149.171.126.0,6881,6,37.0,1540,1644,16,18,27,21,0,Benign
59.166.0.6,5599,149.171.126.7,62263,17,0.0,528,304,4,4,0,0,0,Benign
175.45.176.0,1770,149.171.126.10,520,17,0.0,104,0,2,0,0,0,1,Fuzzers
59.166.0.7,24840,149.171.126.2,6881,6,37.0,13558,548216,236,438,27,5958,0,Benign
59.166.0.5,20736,149.171.126.6,62794,6,36.0,2438,19918,38,40,27,10,0,Benign
175.45.176.1,48239,149.171.126.11,445,6,10.16,982,814,12,10,19,1041,0,Benign
59.166.0.1,20961,149.171.126.6,62998,6,0.0,3806,53008,64,66,27,0,0,Benign
59.166.0.2,12426,149.171.126.5,6881,6,0.0,24328,1094788,432,858,27,0,0,Benign
59.166.0.9,35098,149.171.126.9,80,6,7.0,1684,10168,14,18,27,0,0,Benign
59.166.0.2,64357,149.171.126.1,80,6,7.0,1684,10168,14,18,27,1160,0,Benign
59.166.0.1,12046,149.171.126.0,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.2,7414,149.171.126.7,5642,6,0.0,2542,21874,40,42,27,0,0,Benign
175.45.176.1,48247,149.171.126.11,80,6,7.0,682,256,10,6,19,614,1,Fuzzers
59.166.0.2,4676,149.171.126.8,53247,6,0.0,4550,67604,78,80,27,0,0,Benign
59.166.0.5,13762,149.171.126.9,35669,6,36.0,2750,26584,44,46,27,13,0,Benign
59.166.0.7,1935,149.171.126.8,6881,6,174.37,13766,548216,240,438,27,12050,0,Benign
59.166.0.5,37438,149.171.126.7,21,6,1.0,2934,3742,52,54,27,0,0,Benign
59.166.0.1,54793,149.171.126.9,60977,6,0.0,3806,53008,64,66,27,0,0,Benign
59.166.0.3,51498,149.171.126.5,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.4,42608,149.171.126.2,21,6,1.0,2934,3742,52,54,27,843,0,Benign
59.166.0.2,4377,149.171.126.9,5190,6,0.0,2054,2478,22,24,27,24,0,Benign
59.166.0.7,61670,149.171.126.4,22559,6,11.0,4208,2456,18,18,27,5,0,Benign
59.166.0.6,50415,149.171.126.5,53,17,5.0,132,164,2,2,0,1,0,Benign
59.166.0.0,3821,149.171.126.3,111,17,0.0,568,320,4,4,0,0,0,Benign
59.166.0.0,47822,149.171.126.3,25,6,3.0,37452,3380,52,42,27,21,0,Benign
59.166.0.0,39440,149.171.126.3,55633,6,0.0,528,8824,10,12,27,152,0,Benign
59.166.0.1,13178,149.171.126.7,11113,6,36.0,2958,31992,48,50,27,66,0,Benign
59.166.0.2,55925,149.171.126.1,21,6,1.0,2934,3740,52,54,27,27,0,Benign
59.166.0.8,18347,149.171.126.4,5190,6,0.0,1920,4312,22,24,27,0,0,Benign
59.166.0.6,11843,149.171.126.1,9810,6,36.0,4238,61238,72,74,27,40,0,Benign
59.166.0.1,26644,149.171.126.2,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.8,20220,149.171.126.5,34044,6,0.0,8928,320,14,6,27,223,0,Benign
59.166.0.6,5129,149.171.126.4,55633,6,0.0,424,8824,8,12,27,3,0,Benign
59.166.0.5,31699,149.171.126.4,52056,6,0.0,4304,2456,18,18,27,0,0,Benign
59.166.0.1,64376,149.171.126.7,8586,6,0.0,320,1890,6,8,27,447,0,Benign
59.166.0.9,26661,149.171.126.9,53,17,0.0,130,162,2,2,0,0,0,Benign
59.166.0.6,26325,149.171.126.6,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.2,9560,149.171.126.6,25,6,3.0,37332,3380,52,42,27,26,0,Benign
59.166.0.3,20814,149.171.126.2,25,6,3.0,37408,3276,52,40,27,668,0,Benign
59.166.0.2,33277,149.171.126.1,80,6,7.0,18994,1087900,356,746,27,25400,0,Benign
59.166.0.0,61421,149.171.126.1,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.6,3878,149.171.126.8,57588,6,0.0,8928,320,14,6,27,0,0,Benign
175.45.176.3,5038,149.171.126.15,179,6,13.0,522,256,10,6,19,501,0,Benign
59.166.0.3,4388,149.171.126.8,5068,6,0.0,8928,320,14,6,27,0,0,Benign
59.166.0.7,2635,149.171.126.1,53,17,0.0,130,162,2,2,0,0,0,Benign
59.166.0.5,50340,149.171.126.0,27121,6,0.0,2974,30814,48,50,27,0,0,Benign
59.166.0.7,54302,149.171.126.1,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.8,48901,149.171.126.8,80,6,7.0,1684,10168,14,18,27,1222,0,Benign
59.166.0.8,62370,149.171.126.6,80,6,7.0,1580,10168,12,18,27,1005,0,Benign
59.166.0.8,53818,149.171.126.5,111,17,11.0,568,312,4,4,0,366,0,Benign
59.166.0.0,1749,149.171.126.1,64050,6,36.0,2334,17466,36,38,27,9,0,Benign
175.45.176.1,16523,149.171.126.18,80,6,7.0,842,2124,10,8,27,651,1,Exploits
59.166.0.4,3826,149.171.126.6,1883,6,222.36,4238,62112,72,74,27,82,0,Benign
59.166.0.8,1111,149.171.126.1,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.8,23203,149.171.126.3,58752,17,0.0,536,304,4,4,0,0,0,Benign
59.166.0.4,11386,149.171.126.8,39294,6,36.0,2766,26586,44,46,27,17,0,Benign
59.166.0.6,16365,149.171.126.4,22,6,92.0,3728,5474,32,24,27,312,0,Benign
59.166.0.9,58281,149.171.126.4,56205,6,0.0,2438,19242,38,40,27,0,0,Benign
59.166.0.4,41158,149.171.126.0,143,6,4.0,7818,16448,122,126,27,40,0,Benign
59.166.0.5,7758,149.171.126.1,6786,6,36.0,2766,28558,44,46,27,14,0,Benign
59.166.0.3,14652,149.171.126.2,12560,6,36.0,2230,14042,34,36,27,8,0,Benign
59.166.0.2,10499,149.171.126.7,55633,6,0.0,424,8824,8,12,27,4,0,Benign
59.166.0.4,8358,149.171.126.0,6530,6,0.0,2854,29322,46,50,27,0,0,Benign
59.166.0.4,24025,149.171.126.1,80,6,7.0,1684,10168,14,18,27,4294952,0,Benign
59.166.0.5,57332,149.171.126.7,27591,6,36.0,2558,23148,40,42,27,50,0,Benign
59.166.0.2,59233,149.171.126.6,25,6,3.0,37162,3380,52,42,27,36,0,Benign
59.166.0.6,37452,149.171.126.7,80,6,7.0,19618,1087890,368,746,27,1332,0,Benign
59.166.0.9,64988,149.171.126.4,17732,6,36.0,4966,82278,86,86,27,163,0,Benign
59.166.0.8,40402,149.171.126.5,111,17,11.0,568,320,4,4,0,5,0,Benign
59.166.0.4,43489,149.171.126.1,47858,6,0.0,2646,24330,42,44,27,0,0,Benign
59.166.0.0,58301,149.171.126.4,56268,6,36.0,4118,56418,70,70,27,82,0,Benign
59.166.0.5,15972,149.171.126.5,53,17,0.0,146,178,2,2,0,0,0,Benign
59.166.0.7,7231,149.171.126.7,5190,6,0.0,1064,2260,12,12,27,0,0,Benign
59.166.0.8,16025,149.171.126.6,17047,6,0.0,3390,42634,56,58,27,0,0,Benign
59.166.0.6,20055,149.171.126.5,80,6,7.0,1044,824,8,10,27,0,0,Benign
59.166.0.0,43815,149.171.126.8,80,6,7.0,18058,1087890,338,746,27,1457,0,Benign
59.166.0.1,57358,149.171.126.8,25792,6,36.0,2334,16920,36,38,27,21,0,Benign
59.166.0.0,34111,149.171.126.2,21,6,1.0,2934,3742,52,54,27,0,0,Benign
59.166.0.9,63957,149.171.126.9,6881,6,0.0,25056,1094788,446,858,27,0,0,Benign
59.166.0.7,11715,149.171.126.9,80,6,7.0,1684,10168,14,18,27,1009,0,Benign
59.166.0.3,29441,149.171.126.6,6881,6,0.0,16952,708000,298,560,27,4294904,0,Benign
59.166.0.6,29523,149.171.126.5,53,17,5.0,146,178,2,2,0,1,0,Benign
59.166.0.9,56094,149.171.126.4,50245,6,36.0,2854,29122,46,48,27,28,0,Benign
59.166.0.4,34626,149.171.126.5,80,6,7.0,1684,10168,14,18,27,0,0,Benign
59.166.0.8,40626,149.171.126.0,10914,6,36.0,2646,24570,42,44,27,22,0,Benign
59.166.0.7,60803,149.171.126.5,53,17,5.0,130,162,2,2,0,1,0,Benign
59.166.0.3,23396,149.171.126.0,60064,6,11.0,3872,2456,18,18,27,5,0,Benign
59.166.0.5,24958,149.171.126.2,58680,6,0.0,3182,39582,52,54,27,0,0,Benign
59.166.0.6,13558,149.171.126.6,80,6,7.0,1036,824,8,10,27,0,0,Benign
59.166.0.7,52667,149.171.126.4,80,6,7.0,1684,10168,14,18,27,1012,0,Benign
59.166.0.2,27471,149.171.126.8,23374,17,0.0,512,304,4,4,0,0,0,Benign
59.166.0.1,37267,149.171.126.8,143,6,4.0,7810,15108,122,126,27,2072,0,Benign
59.166.0.6,64049,149.171.126.8,22,6,92.0,3728,5474,32,24,27,6,0,Benign
59.166.0.6,14116,149.171.126.0,40746,6,0.0,2766,28348,44,46,27,0,0,Benign
